plan_id,user_id,subscription_date,expiration_date
14710,4977,2021-10-31,2022-10-31
14711,4978,2021-11-12,2022-11-12
14712,4979,2021-11-03,2022-11-03
14713,4980,2021-09-09,2022-09-09
14714,4981,2021-12-14,2022-12-14
14715,4982,2021-02-08,2022-02-08
14716,4983,2021-01-06,2022-01-06
14717,4984,2021-02-27,2022-02-27
14718,4985,2021-11-24,2022-11-24
14719,4986,2021-11-16,2022-11-16
14720,4987,2021-12-04,2022-12-04
14721,4988,2021-10-25,2022-10-25
14722,4989,2021-10-28,2022-10-28
14723,4990,2021-07-04,2022-07-04
14724,4991,2021-09-18,2022-09-18
14725,4992,2021-10-02,2022-10-02
14726,4993,2021-09-08,2022-09-08
14727,4994,2021-07-29,2022-07-29
14728,4995,2021-12-19,2022-12-19
14729,4996,2021-10-18,2022-10-18
14730,4997,2021-11-17,2022-11-17
14731,4998,2021-08-26,2022-08-26
14732,5000,2021-10-31,2022-10-31
14733,5001,2021-04-01,2022-04-01
14734,5002,2021-12-24,2022-12-24
14735,5003,2021-04-07,2022-04-07
14736,5004,2021-10-19,2022-10-19
14737,5005,2021-10-11,2022-10-11
14738,5006,2021-03-17,2022-03-17
14739,5007,2021-10-25,2022-10-25
14740,5008,2021-12-09,2022-12-09
14741,5009,2021-12-05,2022-12-05
14742,5010,2021-09-10,2022-09-10
14743,5011,2021-08-23,2022-08-23
14744,5012,2021-12-01,2022-12-01
14745,5013,2021-10-11,2022-10-11
14746,5015,2021-09-11,2022-09-11
14747,5016,2021-12-07,2022-12-07
14748,5017,2021-11-04,2022-11-04
14749,5018,2021-08-11,2022-08-11
14750,5019,2021-08-01,2022-08-01
14751,5020,2021-07-06,2022-07-06
14752,5021,2021-03-06,2022-03-06
14753,5022,2021-11-27,2022-11-27
14754,5023,2021-08-28,2022-08-28
14755,5024,2021-09-13,2022-09-13
14756,5025,2021-10-19,2022-10-19
14757,5026,2021-10-20,2022-10-20
14758,5027,2021-10-05,2022-10-05
14759,5029,2021-12-28,2022-12-28
14760,5030,2021-11-26,2022-11-26
14761,5031,2021-08-19,2022-08-19
14762,5032,2021-10-23,2022-10-23
14763,5033,2021-11-05,2022-11-05
14764,5034,2021-11-18,2022-11-18
14765,5035,2021-11-11,2022-11-11
14766,5037,2021-11-02,2022-11-02
14767,5038,2021-08-18,2022-08-18
14768,5039,2021-08-22,2022-08-22
14769,5040,2021-11-04,2022-11-04
14770,5041,2021-12-07,2022-12-07
14771,5042,2021-10-26,2022-10-26
14772,5044,2021-04-15,2022-04-15
14773,5045,2021-09-30,2022-09-30
14774,5046,2021-02-01,2022-02-01
14775,5047,2021-02-27,2022-02-27
14776,5048,2021-09-13,2022-09-13
14777,5049,2021-11-01,2022-11-01
14778,5050,2021-09-13,2022-09-13
14779,5051,2021-07-13,2022-07-13
14780,5052,2021-08-19,2022-08-19
14781,5053,2021-08-10,2022-08-10
14782,5054,2021-10-26,2022-10-26
14783,5055,2021-06-18,2022-06-18
14784,5057,2021-09-08,2022-09-08
14785,5058,2021-10-22,2022-10-22
14786,5059,2021-08-07,2022-08-07
14787,5060,2021-11-18,2022-11-18
14788,5062,2021-12-26,2022-12-26
14789,5063,2021-02-23,2022-02-23
14790,5065,2021-08-29,2022-08-29
14791,5066,2021-08-04,2022-08-04
14792,5067,2021-11-17,2022-11-17
14793,5068,2021-11-05,2022-11-05
14794,5069,2021-11-03,2022-11-03
14795,5071,2021-08-26,2022-08-26
14796,5072,2021-07-31,2022-07-31
14797,5073,2021-08-12,2022-08-12
14798,5074,2021-12-03,2022-12-03
14799,5075,2021-10-16,2022-10-16
14800,5076,2021-11-01,2022-11-01
14801,5077,2021-05-31,2022-05-31
14802,5078,2021-08-01,2022-08-01
14803,5079,2021-10-16,2022-10-16
14804,5080,2021-12-03,2022-12-03
14805,5081,2021-06-01,2022-06-01
14806,5082,2021-02-22,2022-02-22
14807,5083,2021-08-31,2022-08-31
14808,5084,2021-09-25,2022-09-25
14809,5085,2021-08-25,2022-08-25
14810,5086,2021-09-04,2022-09-04
14811,5087,2021-04-08,2022-04-08
14812,5088,2021-11-03,2022-11-03
14813,5089,2021-11-13,2022-11-13
14814,5090,2021-03-24,2022-03-24
14815,5091,2021-03-02,2022-03-02
14816,5092,2021-08-19,2022-08-19
14817,5093,2021-04-12,2022-04-12
14818,5094,2021-08-29,2022-08-29
14819,5095,2021-08-27,2022-08-27
14820,5096,2021-07-25,2022-07-25
14821,5097,2021-11-01,2022-11-01
14822,5098,2021-12-31,2022-12-31
14823,5099,2021-10-22,2022-10-22
14824,5100,2021-01-25,2022-01-25
14825,5101,2021-01-20,2022-01-20
14826,5102,2021-07-10,2022-07-10
14827,5103,2021-11-24,2022-11-24
14828,5104,2021-09-29,2022-09-29
14829,5105,2021-08-04,2022-08-04
14830,5106,2021-12-11,2022-12-11
14831,5107,2021-11-03,2022-11-03
14832,5108,2021-08-09,2022-08-09
14833,5109,2021-04-23,2022-04-23
14834,5110,2021-08-05,2022-08-05
14835,5111,2021-12-04,2022-12-04
14836,5112,2021-11-09,2022-11-09
14837,5113,2021-11-24,2022-11-24
14838,5114,2021-10-25,2022-10-25
14839,5115,2021-11-21,2022-11-21
14840,5116,2021-03-25,2022-03-25
14841,5117,2021-12-19,2022-12-19
14842,5118,2021-08-17,2022-08-17
14843,5119,2021-10-11,2022-10-11
14844,5120,2021-01-20,2022-01-20
14845,5121,2021-09-22,2022-09-22
14846,5122,2021-02-24,2022-02-24
14847,5123,2021-06-18,2022-06-18
14848,5124,2021-11-29,2022-11-29
14849,5125,2021-12-14,2022-12-14
14850,5126,2021-08-27,2022-08-27
14851,5127,2021-12-04,2022-12-04
14852,5128,2021-11-22,2022-11-22
14853,5129,2021-09-01,2022-09-01
14854,5130,2021-10-04,2022-10-04
14855,5131,2021-03-19,2022-03-19
14856,5132,2021-07-27,2022-07-27
14857,5134,2021-08-01,2022-08-01
14858,5135,2021-01-06,2022-01-06
14859,5136,2021-10-24,2022-10-24
14860,5137,2021-09-16,2022-09-16
14861,5139,2021-08-19,2022-08-19
14862,5141,2021-08-30,2022-08-30
14863,5142,2021-12-28,2022-12-28
14864,5143,2021-02-14,2022-02-14
14865,5144,2021-12-11,2022-12-11
14866,5145,2021-09-13,2022-09-13
14867,5146,2021-10-24,2022-10-24
14868,5147,2021-02-18,2022-02-18
14869,5148,2021-09-04,2022-09-04
14870,5149,2021-11-02,2022-11-02
14871,5150,2021-09-17,2022-09-17
14872,5151,2021-07-14,2022-07-14
14873,5152,2021-08-10,2022-08-10
14874,5153,2021-08-28,2022-08-28
14875,5154,2021-10-08,2022-10-08
14876,5155,2021-03-22,2022-03-22
14877,5156,2021-12-18,2022-12-18
14878,5157,2021-12-08,2022-12-08
14879,5158,2021-12-20,2022-12-20
14880,5159,2021-11-20,2022-11-20
14881,5160,2021-08-08,2022-08-08
14882,5161,2021-11-10,2022-11-10
14883,5162,2021-11-20,2022-11-20
14884,5163,2021-12-28,2022-12-28
14885,5164,2021-11-16,2022-11-16
14886,5165,2021-09-04,2022-09-04
14887,5166,2021-09-11,2022-09-11
14888,5167,2021-11-25,2022-11-25
14889,5168,2021-08-12,2022-08-12
14890,5169,2021-11-12,2022-11-12
14891,5171,2021-12-13,2022-12-13
14892,5172,2021-02-19,2022-02-19
14893,5174,2021-09-13,2022-09-13
14894,5175,2021-08-27,2022-08-27
14895,5176,2021-09-05,2022-09-05
14896,5177,2021-12-26,2022-12-26
14897,5178,2021-12-23,2022-12-23
14898,5179,2021-11-04,2022-11-04
14899,5181,2021-09-09,2022-09-09
14900,5182,2021-10-08,2022-10-08
14901,5183,2021-09-22,2022-09-22
14902,5184,2021-10-25,2022-10-25
14903,5185,2021-10-12,2022-10-12
14904,5186,2021-12-03,2022-12-03
14905,5187,2021-10-27,2022-10-27
14906,5188,2021-12-30,2022-12-30
14907,5189,2021-11-18,2022-11-18
14908,5190,2021-09-16,2022-09-16
14909,5191,2021-09-14,2022-09-14
14910,5192,2021-11-17,2022-11-17
14911,5193,2021-10-04,2022-10-04
14912,5194,2021-08-20,2022-08-20
14913,5195,2021-09-22,2022-09-22
14914,5196,2021-12-28,2022-12-28
14915,5197,2021-07-29,2022-07-29
14916,5198,2021-11-24,2022-11-24
14917,5199,2021-08-11,2022-08-11
14918,5201,2021-09-05,2022-09-05
14919,5202,2021-12-27,2022-12-27
14920,5203,2021-02-01,2022-02-01
14921,5204,2021-12-04,2022-12-04
14922,5205,2021-12-27,2022-12-27
14923,5206,2021-11-20,2022-11-20
14924,5207,2021-11-26,2022-11-26
14925,5208,2021-12-01,2022-12-01
14926,5209,2021-09-27,2022-09-27
14927,5210,2021-07-17,2022-07-17
14928,5211,2021-09-10,2022-09-10
14929,5212,2021-03-19,2022-03-19
14930,5213,2021-01-23,2022-01-23
14931,5214,2021-12-01,2022-12-01
14932,5215,2021-05-14,2022-05-14
14933,5216,2021-07-23,2022-07-23
14934,5217,2021-10-08,2022-10-08
14935,5218,2021-08-13,2022-08-13
14936,5219,2021-11-12,2022-11-12
14937,5220,2021-02-02,2022-02-02
14938,5221,2021-10-28,2022-10-28
14939,5222,2021-09-01,2022-09-01
14940,5224,2021-12-29,2022-12-29
14941,5225,2021-06-26,2022-06-26
14942,5226,2021-09-15,2022-09-15
14943,5227,2021-12-05,2022-12-05
14944,5228,2021-11-24,2022-11-24
14945,5229,2021-04-10,2022-04-10
14946,5230,2021-09-17,2022-09-17
14947,5231,2021-08-16,2022-08-16
14948,5232,2021-12-06,2022-12-06
14949,5233,2021-10-31,2022-10-31
14950,5234,2021-01-19,2022-01-19
14951,5235,2021-05-03,2022-05-03
14952,5236,2021-11-21,2022-11-21
14953,5237,2021-09-05,2022-09-05
14954,5238,2021-03-13,2022-03-13
14955,5239,2021-09-21,2022-09-21
14956,5240,2021-11-04,2022-11-04
14957,5242,2021-08-20,2022-08-20
14958,5243,2021-11-22,2022-11-22
14959,5244,2021-11-15,2022-11-15
14960,5245,2021-09-10,2022-09-10
14961,5246,2021-12-06,2022-12-06
14962,5247,2021-12-06,2022-12-06
14963,5249,2021-11-29,2022-11-29
14964,5250,2021-09-04,2022-09-04
14965,5251,2021-12-02,2022-12-02
14966,5252,2021-09-27,2022-09-27
14967,5253,2021-01-30,2022-01-30
14968,5254,2021-12-21,2022-12-21
14969,5255,2020-12-31,2021-12-31
14970,5256,2021-11-14,2022-11-14
14971,5257,2021-12-06,2022-12-06
14972,5258,2021-10-07,2022-10-07
14973,5259,2021-11-09,2022-11-09
14974,5260,2021-09-11,2022-09-11
14975,5261,2021-11-08,2022-11-08
14976,5262,2021-08-04,2022-08-04
14977,5263,2021-01-04,2022-01-04
14978,5264,2021-12-13,2022-12-13
14979,5265,2021-12-05,2022-12-05
14980,5266,2021-11-09,2022-11-09
14981,5267,2021-12-31,2022-12-31
14982,5269,2021-11-25,2022-11-25
14983,5270,2021-08-09,2022-08-09
14984,5271,2021-04-14,2022-04-14
14985,5272,2021-12-24,2022-12-24
14986,5273,2021-10-04,2022-10-04
14987,5274,2021-09-10,2022-09-10
14988,5275,2021-10-13,2022-10-13
14989,5276,2021-06-22,2022-06-22
14990,5277,2021-12-28,2022-12-28
14991,5278,2021-12-16,2022-12-16
14992,5279,2021-10-24,2022-10-24
14993,5280,2021-08-01,2022-08-01
14994,5281,2021-05-07,2022-05-07
14995,5282,2021-09-07,2022-09-07
14996,5283,2021-09-19,2022-09-19
14997,5285,2021-11-25,2022-11-25
14998,5286,2021-12-08,2022-12-08
14999,5287,2021-09-18,2022-09-18
15000,5288,2021-08-14,2022-08-14
15001,5289,2021-09-29,2022-09-29
15002,5290,2021-11-23,2022-11-23
15003,5291,2021-11-16,2022-11-16
15004,5292,2021-11-04,2022-11-04
15005,5293,2021-08-12,2022-08-12
15006,5294,2021-06-26,2022-06-26
15007,5295,2021-10-12,2022-10-12
15008,5296,2021-04-02,2022-04-02
15009,5297,2021-02-25,2022-02-25
15010,5298,2021-03-22,2022-03-22
15011,5299,2021-08-03,2022-08-03
15012,5300,2021-01-17,2022-01-17
15013,5301,2021-08-23,2022-08-23
15014,5302,2021-10-19,2022-10-19
15015,5303,2021-01-23,2022-01-23
15016,5305,2021-11-19,2022-11-19
15017,5306,2021-12-22,2022-12-22
15018,5307,2021-12-18,2022-12-18
15019,5308,2021-12-17,2022-12-17
15020,5309,2021-08-09,2022-08-09
15021,5310,2021-12-01,2022-12-01
15022,5311,2020-12-31,2021-12-31
15023,5312,2021-02-16,2022-02-16
15024,5313,2021-10-14,2022-10-14
15025,5314,2021-11-21,2022-11-21
15026,5315,2021-01-01,2022-01-01
15027,5316,2021-07-18,2022-07-18
15028,5317,2021-10-09,2022-10-09
15029,5318,2021-12-19,2022-12-19
15030,5319,2021-11-03,2022-11-03
15031,5320,2021-12-19,2022-12-19
15032,5321,2021-06-28,2022-06-28
15033,5322,2021-09-19,2022-09-19
15034,5323,2021-10-13,2022-10-13
15035,5324,2021-10-13,2022-10-13
15036,5325,2021-11-09,2022-11-09
15037,5326,2021-11-17,2022-11-17
15038,5327,2021-12-07,2022-12-07
15039,5329,2021-09-26,2022-09-26
15040,5330,2021-10-09,2022-10-09
15041,5332,2021-12-27,2022-12-27
15042,5333,2021-03-26,2022-03-26
15043,5334,2021-11-02,2022-11-02
15044,5335,2021-10-12,2022-10-12
15045,5336,2021-07-08,2022-07-08
15046,5337,2021-08-04,2022-08-04
15047,5338,2021-12-06,2022-12-06
15048,5339,2021-08-06,2022-08-06
15049,5341,2021-12-29,2022-12-29
15050,5342,2021-10-19,2022-10-19
15051,5343,2021-10-26,2022-10-26
15052,5344,2021-12-21,2022-12-21
15053,5345,2021-11-22,2022-11-22
15054,5346,2021-10-06,2022-10-06
15055,5347,2021-12-22,2022-12-22
15056,5348,2021-11-12,2022-11-12
15057,5349,2021-08-23,2022-08-23
15058,5351,2021-12-25,2022-12-25
15059,5352,2021-01-29,2022-01-29
15060,5353,2021-10-20,2022-10-20
15061,5354,2021-04-15,2022-04-15
15062,5355,2021-12-06,2022-12-06
15063,5356,2021-09-14,2022-09-14
15064,5358,2021-02-25,2022-02-25
15065,5360,2021-10-30,2022-10-30
15066,5361,2021-12-29,2022-12-29
15067,5362,2021-09-01,2022-09-01
15068,5363,2021-06-22,2022-06-22
15069,5365,2021-09-28,2022-09-28
15070,5366,2021-12-20,2022-12-20
15071,5367,2021-08-07,2022-08-07
15072,5368,2021-06-25,2022-06-25
15073,5369,2021-05-21,2022-05-21
15074,5370,2021-04-17,2022-04-17
15075,5371,2021-10-22,2022-10-22
15076,5372,2021-11-22,2022-11-22
15077,5373,2021-11-12,2022-11-12
15078,5374,2021-02-21,2022-02-21
15079,5375,2021-10-01,2022-10-01
15080,5376,2021-09-24,2022-09-24
15081,5377,2021-12-05,2022-12-05
15082,5378,2021-09-29,2022-09-29
15083,5379,2021-12-20,2022-12-20
15084,5380,2021-08-28,2022-08-28
15085,5382,2021-04-29,2022-04-29
15086,5383,2021-09-14,2022-09-14
15087,5384,2021-09-09,2022-09-09
15088,5385,2021-09-13,2022-09-13
15089,5386,2021-10-13,2022-10-13
15090,5387,2021-11-30,2022-11-30
15091,5388,2021-11-11,2022-11-11
15092,5389,2021-12-12,2022-12-12
15093,5390,2021-10-24,2022-10-24
15094,5391,2021-07-26,2022-07-26
15095,5392,2021-11-06,2022-11-06
15096,5393,2021-09-14,2022-09-14
15097,5394,2021-10-08,2022-10-08
15098,5395,2021-11-09,2022-11-09
15099,5396,2021-12-03,2022-12-03
15100,5397,2021-12-05,2022-12-05
15101,5398,2021-08-05,2022-08-05
15102,5399,2021-11-04,2022-11-04
15103,5400,2021-09-30,2022-09-30
15104,5401,2021-11-26,2022-11-26
15105,5403,2021-06-26,2022-06-26
15106,5404,2021-07-19,2022-07-19
15107,5405,2021-10-23,2022-10-23
15108,5406,2021-06-14,2022-06-14
15109,5408,2021-11-12,2022-11-12
15110,5409,2021-08-07,2022-08-07
15111,5410,2021-10-05,2022-10-05
15112,5411,2021-05-15,2022-05-15
15113,5412,2021-08-03,2022-08-03
15114,5413,2021-10-21,2022-10-21
15115,5414,2021-10-03,2022-10-03
15116,5415,2021-11-02,2022-11-02
15117,5416,2021-08-29,2022-08-29
15118,5418,2021-12-20,2022-12-20
15119,5419,2021-02-09,2022-02-09
15120,5421,2021-12-07,2022-12-07
15121,5422,2021-12-31,2022-12-31
15122,5423,2021-10-31,2022-10-31
15123,5424,2021-09-17,2022-09-17
15124,5425,2021-11-18,2022-11-18
15125,5426,2021-09-19,2022-09-19
15126,5427,2021-10-12,2022-10-12
15127,5428,2021-11-12,2022-11-12
15128,5429,2021-09-16,2022-09-16
15129,5430,2021-10-10,2022-10-10
15130,5431,2021-04-15,2022-04-15
15131,5432,2021-12-29,2022-12-29
15132,5433,2021-05-05,2022-05-05
15133,5434,2021-12-11,2022-12-11
15134,5435,2021-03-20,2022-03-20
15135,5436,2021-06-29,2022-06-29
15136,5437,2021-09-26,2022-09-26
15137,5438,2021-08-07,2022-08-07
15138,5439,2021-09-27,2022-09-27
15139,5440,2021-11-27,2022-11-27
15140,5441,2021-08-14,2022-08-14
15141,5442,2021-08-21,2022-08-21
15142,5443,2021-08-17,2022-08-17
15143,5444,2021-08-22,2022-08-22
15144,5445,2021-08-31,2022-08-31
15145,5446,2021-11-28,2022-11-28
15146,5447,2021-10-26,2022-10-26
15147,5448,2021-03-28,2022-03-28
15148,5449,2021-12-19,2022-12-19
15149,5450,2021-07-01,2022-07-01
15150,5451,2021-02-19,2022-02-19
15151,5452,2021-04-18,2022-04-18
15152,5453,2021-02-27,2022-02-27
15153,5454,2021-12-22,2022-12-22
15154,5455,2021-12-16,2022-12-16
15155,5456,2021-11-12,2022-11-12
15156,5457,2021-08-19,2022-08-19
15157,5458,2021-11-21,2022-11-21
15158,5459,2021-12-17,2022-12-17
15159,5461,2021-09-13,2022-09-13
15160,5462,2021-11-20,2022-11-20
15161,5463,2021-12-24,2022-12-24
15162,5464,2021-11-27,2022-11-27
15163,5465,2021-12-03,2022-12-03
15164,5466,2021-09-18,2022-09-18
15165,5467,2021-11-10,2022-11-10
15166,5468,2021-10-02,2022-10-02
15167,5469,2021-11-19,2022-11-19
15168,5470,2021-08-04,2022-08-04
15169,5471,2021-12-15,2022-12-15
15170,5472,2021-08-03,2022-08-03
15171,5473,2021-08-19,2022-08-19
15172,5474,2021-08-30,2022-08-30
15173,5475,2021-12-12,2022-12-12
15174,5476,2021-10-19,2022-10-19
15175,5477,2021-09-11,2022-09-11
15176,5478,2021-02-11,2022-02-11
15177,5479,2021-11-24,2022-11-24
15178,5480,2021-11-29,2022-11-29
15179,5481,2021-10-14,2022-10-14
15180,5482,2021-11-30,2022-11-30
15181,5483,2021-09-02,2022-09-02
15182,5484,2021-06-21,2022-06-21
15183,5485,2021-08-13,2022-08-13
15184,5486,2021-08-22,2022-08-22
15185,5487,2021-01-27,2022-01-27
15186,5488,2021-02-28,2022-02-28
15187,5489,2021-10-14,2022-10-14
15188,5490,2021-08-10,2022-08-10
15189,5491,2021-05-01,2022-05-01
15190,5492,2021-10-06,2022-10-06
15191,5493,2021-08-23,2022-08-23
15192,5494,2021-12-30,2022-12-30
15193,5495,2021-09-26,2022-09-26
15194,5496,2021-12-19,2022-12-19
15195,5497,2021-08-28,2022-08-28
15196,5498,2021-10-19,2022-10-19
15197,5499,2021-09-05,2022-09-05
15198,5500,2021-11-27,2022-11-27
15199,5501,2021-12-17,2022-12-17
15200,5502,2021-08-17,2022-08-17
15201,5503,2021-10-08,2022-10-08
15202,5504,2021-08-13,2022-08-13
15203,5505,2021-01-31,2022-01-31
15204,5506,2021-08-01,2022-08-01
15205,5507,2021-09-24,2022-09-24
15206,5508,2021-01-16,2022-01-16
15207,5509,2021-10-05,2022-10-05
15208,5510,2021-08-02,2022-08-02
15209,5511,2021-12-07,2022-12-07
15210,5512,2021-05-05,2022-05-05
15211,5513,2021-11-01,2022-11-01
15212,5514,2021-11-29,2022-11-29
15213,5515,2021-12-21,2022-12-21
15214,5516,2021-10-26,2022-10-26
15215,5517,2021-10-26,2022-10-26
15216,5518,2021-12-19,2022-12-19
15217,5519,2021-08-31,2022-08-31
15218,5520,2021-10-25,2022-10-25
15219,5521,2021-10-09,2022-10-09
15220,5523,2021-12-12,2022-12-12
15221,5524,2021-08-13,2022-08-13
15222,5525,2021-10-27,2022-10-27
15223,5526,2021-01-24,2022-01-24
15224,5527,2021-08-02,2022-08-02
15225,5528,2021-05-04,2022-05-04
15226,5529,2021-07-12,2022-07-12
15227,5530,2021-09-08,2022-09-08
15228,5531,2021-11-09,2022-11-09
15229,5532,2021-05-28,2022-05-28
15230,5533,2021-08-15,2022-08-15
15231,5534,2021-10-20,2022-10-20
15232,5535,2021-03-19,2022-03-19
15233,5536,2021-10-07,2022-10-07
15234,5537,2021-10-03,2022-10-03
15235,5538,2021-12-10,2022-12-10
15236,5539,2021-09-25,2022-09-25
15237,5540,2021-11-02,2022-11-02
15238,5541,2021-08-28,2022-08-28
15239,5542,2021-12-06,2022-12-06
15240,5543,2021-08-25,2022-08-25
15241,5544,2021-08-29,2022-08-29
15242,5545,2021-08-13,2022-08-13
15243,5546,2021-10-13,2022-10-13
15244,5547,2021-11-15,2022-11-15
15245,5548,2021-08-25,2022-08-25
15246,5549,2021-09-09,2022-09-09
15247,5550,2021-10-15,2022-10-15
15248,5551,2021-03-12,2022-03-12
15249,5552,2021-03-06,2022-03-06
15250,5553,2021-08-04,2022-08-04
15251,5554,2021-09-22,2022-09-22
15252,5555,2021-09-14,2022-09-14
15253,5556,2021-10-16,2022-10-16
15254,5557,2021-12-19,2022-12-19
15255,5558,2021-08-09,2022-08-09
15256,5559,2021-10-18,2022-10-18
15257,5560,2021-11-18,2022-11-18
15258,5561,2021-10-04,2022-10-04
15259,5562,2021-12-24,2022-12-24
15260,5564,2021-09-15,2022-09-15
15261,5565,2021-08-13,2022-08-13
15262,5566,2021-12-27,2022-12-27
15263,5567,2021-11-15,2022-11-15
15264,5568,2021-08-10,2022-08-10
15265,5569,2021-04-02,2022-04-02
15266,5570,2021-09-25,2022-09-25
15267,5571,2021-05-08,2022-05-08
15268,5572,2021-12-25,2022-12-25
15269,5573,2021-11-04,2022-11-04
15270,5574,2021-08-06,2022-08-06
15271,5575,2021-08-09,2022-08-09
15272,5576,2021-03-11,2022-03-11
15273,5577,2021-10-29,2022-10-29
15274,5578,2021-12-28,2022-12-28
15275,5579,2021-10-07,2022-10-07
15276,5580,2021-11-05,2022-11-05
15277,5581,2021-05-06,2022-05-06
15278,5582,2021-11-23,2022-11-23
15279,5583,2021-06-26,2022-06-26
15280,5584,2021-11-04,2022-11-04
15281,5585,2021-08-12,2022-08-12
15282,5586,2021-12-04,2022-12-04
15283,5587,2021-10-09,2022-10-09
15284,5588,2021-03-27,2022-03-27
15285,5589,2021-10-13,2022-10-13
15286,5590,2021-09-15,2022-09-15
15287,5591,2021-04-25,2022-04-25
15288,5592,2021-11-18,2022-11-18
15289,5593,2021-03-06,2022-03-06
15290,5595,2021-04-15,2022-04-15
15291,5596,2021-12-03,2022-12-03
15292,5597,2021-09-13,2022-09-13
15293,5598,2021-10-24,2022-10-24
15294,5599,2021-08-12,2022-08-12
15295,5600,2021-11-17,2022-11-17
15296,5601,2021-08-24,2022-08-24
15297,5602,2021-09-19,2022-09-19
15298,5603,2021-05-07,2022-05-07
15299,5604,2021-11-06,2022-11-06
15300,5605,2021-12-14,2022-12-14
15301,5606,2021-07-06,2022-07-06
15302,5607,2021-12-17,2022-12-17
15303,5608,2021-08-30,2022-08-30
15304,5609,2021-09-18,2022-09-18
15305,5610,2021-10-07,2022-10-07
15306,5611,2021-12-10,2022-12-10
15307,5612,2021-08-03,2022-08-03
15308,5613,2021-12-18,2022-12-18
15309,5614,2021-09-16,2022-09-16
15310,5615,2021-12-07,2022-12-07
15311,5617,2021-08-02,2022-08-02
15312,5618,2021-05-27,2022-05-27
15313,5619,2021-10-14,2022-10-14
15314,5620,2021-09-02,2022-09-02
15315,5621,2021-09-28,2022-09-28
15316,5622,2021-01-30,2022-01-30
15317,5623,2021-03-18,2022-03-18
15318,5624,2021-09-08,2022-09-08
15319,5625,2021-06-04,2022-06-04
15320,5626,2021-08-07,2022-08-07
15321,5627,2021-02-07,2022-02-07
15322,5628,2021-07-09,2022-07-09
15323,5629,2021-12-18,2022-12-18
15324,5630,2021-10-25,2022-10-25
15325,5631,2021-11-24,2022-11-24
15326,5633,2021-08-24,2022-08-24
15327,5634,2021-11-04,2022-11-04
15328,5635,2021-10-11,2022-10-11
15329,5636,2021-12-29,2022-12-29
15330,5638,2021-10-22,2022-10-22
15331,5639,2021-10-11,2022-10-11
15332,5640,2021-09-05,2022-09-05
15333,5641,2021-09-07,2022-09-07
15334,5642,2021-12-12,2022-12-12
15335,5643,2021-12-28,2022-12-28
